#No.   Fermi energy(eV)   SHC((hbar/e)*S/cm)
3070    -0.413212   -0.22393152E+02
3071    -0.412212   -0.26064132E+02
3072    -0.411212   -0.22015437E+02
3073    -0.410212   -0.24147851E+02
3074    -0.409212   -0.11940713E+02
3075    -0.408212   -0.18474226E+02
3076    -0.407212   -0.33050869E+01
3077    -0.406212    0.63157973E+01
3078    -0.405212   -0.19716861E+02
3079    -0.404212   -0.16750044E+02
3080    -0.403212   -0.19150930E+02
3081    -0.402212   -0.19513829E+02
3082    -0.401212   -0.15886173E+02
3083    -0.400212   -0.17847620E+02
3084    -0.399212   -0.17684305E+02
3085    -0.398212    0.19598859E+00
3086    -0.397212   -0.15853493E+02
3087    -0.396212   -0.15115768E+02
3088    -0.395212   -0.52083661E+01
3089    -0.394212   -0.11289979E+02
3090    -0.393212   -0.12037692E+02
3091    -0.392212   -0.49809565E+01
3092    -0.391212   -0.15855060E+02
3093    -0.390212   -0.10319781E+02
3094    -0.389212   -0.72732579E+01
3095    -0.388212   -0.14682166E+02
3096    -0.387212   -0.14663029E+02
3097    -0.386212   -0.16695684E+02
3098    -0.385212   -0.14741788E+02
3099    -0.384212   -0.14745057E+02
3100    -0.383212   -0.13941176E+02
3101    -0.382212   -0.20917004E+02
3102    -0.381212   -0.14080153E+02
3103    -0.380212   -0.13468219E+02
3104    -0.379212   -0.13739440E+02
3105    -0.378212   -0.14604554E+02
3106    -0.377212   -0.16742607E+02
3107    -0.376212   -0.24393608E+02
3108    -0.375212   -0.18306402E+02
3109    -0.374212   -0.14058316E+02
3110    -0.373212   -0.16384961E+02
3111    -0.372212   -0.15663164E+02
3112    -0.371212   -0.15869039E+02
3113    -0.370212   -0.22165221E+02
3114    -0.369212   -0.20272458E+02
3115    -0.368212   -0.12941797E+02
3116    -0.367212   -0.13419592E+02
3117    -0.366212   -0.13092879E+02
3118    -0.365212   -0.16668324E+02
3119    -0.364212   -0.20139205E+02
3120    -0.363212   -0.18716721E+02
3121    -0.362212   -0.16965941E+02
3122    -0.361212   -0.17776029E+02
3123    -0.360212   -0.15639838E+02
3124    -0.359212   -0.16917468E+02
3125    -0.358212   -0.17073989E+02
3126    -0.357212   -0.20385757E+02
3127    -0.356212   -0.18140895E+02
3128    -0.355212   -0.16226694E+02
3129    -0.354212   -0.17651519E+02
3130    -0.353212   -0.15213408E+02
3131    -0.352212   -0.16900875E+02
3132    -0.351212   -0.14883354E+02
3133    -0.350212   -0.18053823E+02
3134    -0.349212   -0.18678683E+02
3135    -0.348212   -0.17628508E+02
3136    -0.347212   -0.17804656E+02
3137    -0.346212   -0.15092000E+02
3138    -0.345212   -0.29269223E+01
3139    -0.344212   -0.35272775E+01
3140    -0.343212   -0.18801059E+02
3141    -0.342212   -0.19329107E+02
3142    -0.341212   -0.14404145E+02
3143    -0.340212   -0.19450841E+02
3144    -0.339212   -0.14223409E+02
3145    -0.338212   -0.11359189E+02
3146    -0.337212    0.43776868E+01
3147    -0.336212   -0.17809024E+02
3148    -0.335212   -0.19632148E+02
3149    -0.334212   -0.19167159E+02
3150    -0.333212   -0.22084338E+02
3151    -0.332212   -0.23793068E+02
3152    -0.331212   -0.17084716E+02
3153    -0.330212   -0.14325755E+02
3154    -0.329212   -0.57065308E+01
3155    -0.328212   -0.94632038E+01
3156    -0.327212   -0.18300487E+02
3157    -0.326212   -0.22402207E+02
3158    -0.325212   -0.23361457E+02
3159    -0.324212   -0.22015175E+02
3160    -0.323212   -0.23349060E+02
3161    -0.322212   -0.23990397E+02
3162    -0.321212   -0.19790199E+02
3163    -0.320212   -0.44781403E+01
3164    -0.319212   -0.63561387E+01
3165    -0.318212   -0.13391588E+02
3166    -0.317212   -0.20250612E+02
3167    -0.316212   -0.26286172E+02
3168    -0.315212   -0.25739023E+02
3169    -0.314212   -0.24415990E+02
3170    -0.313212   -0.25190104E+02
3171    -0.312212   -0.27207519E+02
3172    -0.311212   -0.17113030E+02
3173    -0.310212   -0.21292703E+02
3174    -0.309212   -0.18078185E+02
3175    -0.308212   -0.14105782E+02
3176    -0.307212   -0.18150914E+02
3177    -0.306212   -0.30486874E+02
3178    -0.305212   -0.29954546E+02
3179    -0.304212   -0.26200044E+02
3180    -0.303212   -0.28749630E+02
3181    -0.302212   -0.29536671E+02
3182    -0.301212   -0.21336142E+02
3183    -0.300212   -0.27837196E+02
3184    -0.299212   -0.28402047E+02
3185    -0.298212   -0.28915125E+02
3186    -0.297212   -0.24238413E+02
3187    -0.296212   -0.18349520E+02
3188    -0.295212   -0.26070407E+02
3189    -0.294212   -0.34804151E+02
3190    -0.293212   -0.33364631E+02
3191    -0.292212   -0.33055752E+02
3192    -0.291212   -0.33005782E+02
3193    -0.290212   -0.32616806E+02
3194    -0.289212   -0.33992223E+02
3195    -0.288212   -0.36116529E+02
3196    -0.287212   -0.36158970E+02
3197    -0.286212   -0.33993773E+02
3198    -0.285212   -0.37646313E+02
3199    -0.284212   -0.31725944E+02
3200    -0.283212   -0.29122471E+02
3201    -0.282212   -0.32535835E+02
3202    -0.281212   -0.39453535E+02
3203    -0.280212   -0.39684188E+02
3204    -0.279212   -0.40425500E+02
3205    -0.278212   -0.43286410E+02
3206    -0.277212   -0.45777480E+02
3207    -0.276212   -0.45260579E+02
3208    -0.275212   -0.42862557E+02
3209    -0.274212   -0.48208379E+02
3210    -0.273212   -0.43177904E+02
3211    -0.272212   -0.43315097E+02
3212    -0.271212   -0.42785017E+02
3213    -0.270212   -0.43487092E+02
3214    -0.269212   -0.55838836E+02
3215    -0.268212   -0.51963928E+02
3216    -0.267212   -0.49875714E+02
3217    -0.266212   -0.50961717E+02
3218    -0.265212   -0.51005730E+02
3219    -0.264212   -0.57242642E+02
3220    -0.263212   -0.56893057E+02
3221    -0.262212   -0.57842823E+02
3222    -0.261212   -0.58173233E+02
3223    -0.260212   -0.57593118E+02
3224    -0.259212   -0.58201223E+02
3225    -0.258212   -0.59905882E+02
3226    -0.257212   -0.59364328E+02
3227    -0.256212   -0.59366154E+02
3228    -0.255212   -0.58088655E+02
3229    -0.254212   -0.67618673E+02
3230    -0.253212   -0.68733805E+02
3231    -0.252212   -0.85362946E+02
3232    -0.251212   -0.71066862E+02
3233    -0.250212   -0.71585562E+02
3234    -0.249212   -0.72861272E+02
3235    -0.248212   -0.76837738E+02
3236    -0.247212   -0.91519548E+02
3237    -0.246212   -0.78306299E+02
3238    -0.245212   -0.79725427E+02
3239    -0.244212   -0.80891685E+02
3240    -0.243212   -0.82778908E+02
3241    -0.242212   -0.82166747E+02
3242    -0.241212   -0.76794582E+02
3243    -0.240212   -0.10527067E+03
3244    -0.239212   -0.88572739E+02
3245    -0.238212   -0.97426057E+02
3246    -0.237212   -0.10070551E+03
3247    -0.236212   -0.96635552E+02
3248    -0.235212   -0.11893117E+03
3249    -0.234212   -0.10039815E+03
3250    -0.233212   -0.11484356E+03
3251    -0.232212   -0.81959878E+02
3252    -0.231212   -0.10212282E+03
3253    -0.230212   -0.13149809E+03
3254    -0.229212   -0.14556987E+03
3255    -0.228212   -0.17424713E+03
3256    -0.227212   -0.18792225E+03
3257    -0.226212   -0.19200099E+03
3258    -0.225212   -0.19408164E+03
3259    -0.224212   -0.19551273E+03
3260    -0.223212   -0.19677835E+03
3261    -0.222212   -0.19772358E+03
3262    -0.221212   -0.19812708E+03
3263    -0.220212   -0.19965330E+03
3264    -0.219212   -0.20041783E+03
3265    -0.218212   -0.20193219E+03
3266    -0.217212   -0.20317438E+03
3267    -0.216212   -0.20406585E+03
3268    -0.215212   -0.19071939E+03
3269    -0.214212   -0.18450554E+03
3270    -0.213212   -0.18722062E+03
3271    -0.212212   -0.19403129E+03
3272    -0.211212   -0.19253279E+03
3273    -0.210212   -0.18952934E+03
3274    -0.209212   -0.18041054E+03
3275    -0.208212   -0.18320610E+03
3276    -0.207212   -0.18575799E+03
3277    -0.206212   -0.18841504E+03
3278    -0.205212   -0.18929373E+03
3279    -0.204212   -0.18883642E+03
3280    -0.203212   -0.22036842E+02
3281    -0.202212   -0.12423721E+03
3282    -0.201212   -0.16763087E+03
3283    -0.200212   -0.16813249E+03
3284    -0.199212   -0.18561043E+03
3285    -0.198212   -0.18811218E+03
3286    -0.197212   -0.18840407E+03
3287    -0.196212   -0.18629543E+03
3288    -0.195212   -0.18544225E+03
3289    -0.194212   -0.18658034E+03
3290    -0.193212   -0.18779182E+03
3291    -0.192212   -0.18709180E+03
3292    -0.191212   -0.18535268E+03
3293    -0.190212   -0.18346227E+03
3294    -0.189212   -0.18410663E+03
3295    -0.188212   -0.18259397E+03
3296    -0.187212   -0.18462210E+03
3297    -0.186212    0.21501086E+03
3298    -0.185212   -0.12512976E+03
3299    -0.184212   -0.15149493E+03
3300    -0.183212   -0.15761062E+03
3301    -0.182212   -0.18566040E+03
3302    -0.181212   -0.18521789E+03
3303    -0.180212   -0.18089581E+03
3304    -0.179212   -0.18024962E+03
3305    -0.178212   -0.17811331E+03
3306    -0.177212   -0.18300502E+03
3307    -0.176212   -0.18355540E+03
3308    -0.175212   -0.18327010E+03
3309    -0.174212   -0.18339109E+03
3310    -0.173212   -0.18469376E+03
3311    -0.172212   -0.17810832E+03
3312    -0.171212   -0.17777108E+03
3313    -0.170212   -0.18238771E+03
3314    -0.169212   -0.18591660E+03
3315    -0.168212   -0.18498008E+03
3316    -0.167212   -0.18603819E+03
3317    -0.166212   -0.18606264E+03
3318    -0.165212   -0.18180954E+03
3319    -0.164212   -0.29924204E+02
3320    -0.163212   -0.16543703E+03
3321    -0.162212   -0.11985420E+03
3322    -0.161212   -0.18155639E+03
3323    -0.160212   -0.17972073E+03
3324    -0.159212   -0.18085654E+03
3325    -0.158212   -0.18051644E+03
3326    -0.157212   -0.18045607E+03
3327    -0.156212   -0.17941646E+03
3328    -0.155212   -0.17797117E+03
3329    -0.154212   -0.17439859E+03
3330    -0.153212   -0.17283950E+03
3331    -0.152212   -0.17444513E+03
3332    -0.151212   -0.17284635E+03
3333    -0.150212   -0.17235593E+03
3334    -0.149212   -0.17263535E+03
3335    -0.148212   -0.17402941E+03
3336    -0.147212    0.30533719E+03
3337    -0.146212   -0.15025040E+03
3338    -0.145212   -0.16308031E+03
3339    -0.144212   -0.16020731E+03
3340    -0.143212   -0.15475327E+03
3341    -0.142212   -0.14952241E+03
3342    -0.141212   -0.12607461E+03
3343    -0.140212   -0.13643902E+03
3344    -0.139212   -0.13864278E+03
3345    -0.138212   -0.13994009E+03
3346    -0.137212   -0.14246137E+03
3347    -0.136212   -0.14523053E+03
3348    -0.135212   -0.14570534E+03
3349    -0.134212   -0.14391455E+03
3350    -0.133212   -0.13938066E+03
3351    -0.132212   -0.13551611E+03
3352    -0.131212   -0.12879149E+03
3353    -0.130212   -0.13105583E+03
3354    -0.129212   -0.13098589E+03
3355    -0.128212   -0.12795447E+03
3356    -0.127212   -0.12606964E+03
3357    -0.126212   -0.10420240E+03
3358    -0.125212   -0.12511774E+03
3359    -0.124212   -0.12753679E+03
3360    -0.123212   -0.12279581E+03
3361    -0.122212   -0.11646914E+03
3362    -0.121212   -0.11461336E+03
3363    -0.120212   -0.10455755E+03
3364    -0.119212   -0.98727391E+02
3365    -0.118212   -0.99467375E+02
3366    -0.117212   -0.90337261E+02
3367    -0.116212   -0.71348937E+02
3368    -0.115212   -0.78098098E+02
3369    -0.114212   -0.91998455E+02
3370    -0.113212   -0.91154593E+02
3371    -0.112212   -0.78520519E+02
3372    -0.111212   -0.75928161E+02
3373    -0.110212   -0.74118941E+02
3374    -0.109212   -0.82372468E+02
3375    -0.108212   -0.81192958E+02
3376    -0.107212   -0.84994971E+02
3377    -0.106212   -0.78228467E+02
3378    -0.105212   -0.82036275E+02
3379    -0.104212   -0.81645049E+02
3380    -0.103212   -0.73007446E+02
3381    -0.102212   -0.91606622E+02
3382    -0.101212   -0.74958998E+02
3383    -0.100212   -0.80712271E+02
3384    -0.099212   -0.84165527E+02
3385    -0.098212   -0.68131340E+02
3386    -0.097212   -0.76883862E+02
3387    -0.096212   -0.79002541E+02
3388    -0.095212   -0.69909698E+02
3389    -0.094212   -0.73691528E+02
3390    -0.093212   -0.75255735E+02
3391    -0.092212   -0.78419455E+02
3392    -0.091212   -0.65043226E+02
3393    -0.090212   -0.78048914E+02
3394    -0.089212   -0.75402522E+02
3395    -0.088212   -0.70699382E+02
3396    -0.087212   -0.63116233E+02
3397    -0.086212   -0.66909626E+02
3398    -0.085212   -0.71805328E+02
3399    -0.084212   -0.68235279E+02
3400    -0.083212   -0.62402094E+02
3401    -0.082212   -0.61793223E+02
3402    -0.081212   -0.62699869E+02
3403    -0.080212   -0.60121870E+02
3404    -0.079212   -0.60165958E+02
3405    -0.078212   -0.65870107E+02
3406    -0.077212   -0.61492943E+02
3407    -0.076212   -0.55643876E+02
3408    -0.075212   -0.52486182E+02
3409    -0.074212   -0.52028178E+02
3410    -0.073212   -0.60276409E+02
3411    -0.072212   -0.49198844E+02
3412    -0.071212   -0.50164008E+02
3413    -0.070212   -0.49352427E+02
3414    -0.069212   -0.44337183E+02
3415    -0.068212   -0.42385349E+02
3416    -0.067212   -0.40702538E+02
3417    -0.066212   -0.45735487E+02
3418    -0.065212   -0.47845684E+02
3419    -0.064212   -0.38392626E+02
3420    -0.063212   -0.34293109E+02
3421    -0.062212   -0.37820114E+02
3422    -0.061212   -0.38619412E+02
3423    -0.060212   -0.31745045E+02
3424    -0.059212   -0.31000124E+02
3425    -0.058212   -0.31135386E+02
3426    -0.057212   -0.27366599E+02
3427    -0.056212   -0.23535881E+02
3428    -0.055212   -0.32027097E+02
3429    -0.054212   -0.30143368E+02
3430    -0.053212   -0.23280681E+02
3431    -0.052212   -0.23928963E+02
3432    -0.051212   -0.19104939E+02
3433    -0.050212   -0.13914279E+02
3434    -0.049212   -0.11819988E+02
3435    -0.048212   -0.23048251E+02
3436    -0.047212   -0.21161945E+02
3437    -0.046212   -0.19598108E+02
3438    -0.045212   -0.23016054E+02
3439    -0.044212   -0.13563970E+02
3440    -0.043212   -0.10149591E+02
3441    -0.042212   -0.52219219E+01
3442    -0.041212   -0.61666857E+01
3443    -0.040212   -0.98271406E+01
3444    -0.039212   -0.30012684E+02
3445    -0.038212   -0.69111992E+00
3446    -0.037212    0.11773891E+01
3447    -0.036212    0.14870883E+01
3448    -0.035212   -0.54899927E+01
3449    -0.034212   -0.78023241E+01
3450    -0.033212   -0.19672228E+00
3451    -0.032212    0.29348673E-01
3452    -0.031212    0.16878767E+01
3453    -0.030212   -0.53707095E+01
3454    -0.029212    0.50823291E+00
3455    -0.028212    0.45663724E+01
3456    -0.027212    0.62803679E+01
3457    -0.026212    0.82403773E+01
3458    -0.025212    0.49007124E+01
3459    -0.024212    0.41610057E+01
3460    -0.023212    0.73937762E+01
3461    -0.022212    0.85814958E+01
3462    -0.021212    0.11801215E+02
3463    -0.020212    0.13058962E+02
3464    -0.019212    0.91866824E+01
3465    -0.018212    0.11927535E+02
3466    -0.017212    0.12021935E+02
3467    -0.016212    0.12224473E+02
3468    -0.015212    0.12818441E+02
3469    -0.014212    0.13064216E+02
3470    -0.013212    0.12868615E+02
3471    -0.012212    0.14843591E+02
3472    -0.011212    0.14256336E+02
3473    -0.010212    0.18005508E+02
3474    -0.009212    0.18177657E+02
3475    -0.008212    0.16675111E+02
3476    -0.007212    0.18859644E+02
3477    -0.006212    0.14604616E+02
3478    -0.005212    0.17166564E+02
3479    -0.004212    0.18504168E+02
3480    -0.003212    0.14959312E+02
3481    -0.002212    0.15898639E+02
3482    -0.001212    0.20095038E+02
3483    -0.000212    0.21129743E+02
3484     0.000788    0.21435155E+02
3485     0.001788    0.22502860E+02
3486     0.002788    0.23114637E+02
3487     0.003788    0.24933009E+02
3488     0.004788    0.23083207E+02
3489     0.005788    0.22202020E+02
3490     0.006788    0.21841252E+02
3491     0.007788    0.21717789E+02
3492     0.008788    0.22014476E+02
3493     0.009788    0.23433711E+02
3494     0.010788    0.24725297E+02
3495     0.011788    0.25678640E+02
3496     0.012788    0.24630573E+02
3497     0.013788    0.26174687E+02
3498     0.014788    0.26767849E+02
3499     0.015788    0.27077184E+02
3500     0.016788    0.29110451E+02
3501     0.017788    0.25421710E+02
3502     0.018788    0.26410139E+02
3503     0.019788    0.29511693E+02
3504     0.020788    0.27831492E+02
3505     0.021788    0.26601925E+02
3506     0.022788    0.27108552E+02
3507     0.023788    0.26883266E+02
3508     0.024788    0.28394095E+02
3509     0.025788    0.29678787E+02
3510     0.026788    0.30934758E+02
3511     0.027788    0.31115140E+02
3512     0.028788    0.33203223E+02
3513     0.029788    0.33339071E+02
3514     0.030788    0.33280995E+02
3515     0.031788    0.32659678E+02
3516     0.032788    0.33496127E+02
3517     0.033788    0.32433801E+02
3518     0.034788    0.29800361E+02
3519     0.035788    0.31182154E+02
3520     0.036788    0.30908842E+02
3521     0.037788    0.31859033E+02
3522     0.038788    0.32979144E+02
3523     0.039788    0.32141157E+02
3524     0.040788    0.35289158E+02
3525     0.041788    0.37101289E+02
3526     0.042788    0.37873514E+02
3527     0.043788    0.38653409E+02
3528     0.044788    0.36617553E+02
3529     0.045788    0.37496884E+02
3530     0.046788    0.37229771E+02
3531     0.047788    0.36102170E+02
3532     0.048788    0.31692997E+02
3533     0.049788    0.31428448E+02
3534     0.050788    0.35377940E+02
3535     0.051788    0.35109683E+02
3536     0.052788    0.37333057E+02
3537     0.053788    0.39296184E+02
3538     0.054788    0.41268987E+02
3539     0.055788    0.40933787E+02
3540     0.056788    0.41351943E+02
3541     0.057788    0.42222524E+02
3542     0.058788    0.43572377E+02
3543     0.059788    0.41699667E+02
3544     0.060788    0.39206051E+02
3545     0.061788    0.36550612E+02
3546     0.062788    0.34427101E+02
3547     0.063788    0.34744926E+02
3548     0.064788    0.39569333E+02
3549     0.065788    0.40693459E+02
3550     0.066788    0.41631309E+02
3551     0.067788    0.44590552E+02
3552     0.068788    0.43558584E+02
3553     0.069788    0.46058702E+02
3554     0.070788    0.42751149E+02
3555     0.071788    0.44306257E+02
3556     0.072788    0.44340420E+02
3557     0.073788    0.45328333E+02
3558     0.074788    0.43893315E+02
3559     0.075788    0.38391603E+02
3560     0.076788    0.39163616E+02
3561     0.077788    0.40583860E+02
3562     0.078788    0.41701648E+02
3563     0.079788    0.44680048E+02
3564     0.080788    0.47196712E+02
3565     0.081788    0.49078168E+02
3566     0.082788    0.45669325E+02
3567     0.083788    0.44800406E+02
3568     0.084788    0.47550941E+02
3569     0.085788    0.45923624E+02
3570     0.086788    0.45981317E+02
3571     0.087788    0.44670668E+02
3572     0.088788    0.42121192E+02
3573     0.089788    0.39272380E+02
3574     0.090788    0.41532335E+02
3575     0.091788    0.44882649E+02
3576     0.092788    0.44871453E+02
3577     0.093788    0.49362768E+02
3578     0.094788    0.50463726E+02
3579     0.095788    0.50313336E+02
3580     0.096788    0.50771735E+02
3581     0.097788    0.49819520E+02
3582     0.098788    0.49650905E+02
3583     0.099788    0.49274987E+02
3584     0.100788    0.46387861E+02
3585     0.101788    0.43961275E+02
3586     0.102788    0.41254614E+02
3587     0.103788    0.37139158E+02
3588     0.104788    0.41878568E+02
3589     0.105788    0.43963788E+02
3590     0.106788    0.49647936E+02
3591     0.107788    0.52878214E+02
3592     0.108788    0.52529399E+02
3593     0.109788    0.52454001E+02
3594     0.110788    0.50684482E+02
3595     0.111788    0.50870325E+02
3596     0.112788    0.52567077E+02
3597     0.113788    0.49522149E+02
3598     0.114788    0.47718436E+02
3599     0.115788    0.45087637E+02
3600     0.116788    0.38080512E+02
3601     0.117788    0.37561281E+02
3602     0.118788    0.42176882E+02
3603     0.119788    0.46965521E+02
3604     0.120788    0.52840800E+02
3605     0.121788    0.52129573E+02
3606     0.122788    0.52593576E+02
3607     0.123788    0.53107312E+02
3608     0.124788    0.51695696E+02
3609     0.125788    0.51359300E+02
3610     0.126788    0.48419333E+02
3611     0.127788    0.47149774E+02
3612     0.128788    0.45363083E+02
3613     0.129788    0.40980476E+02
3614     0.130788    0.32772408E+02
3615     0.131788    0.34561204E+02
3616     0.132788    0.42541147E+02
3617     0.133788    0.50639791E+02
3618     0.134788    0.51576888E+02
3619     0.135788    0.50279888E+02
3620     0.136788    0.50846294E+02
3621     0.137788    0.50364469E+02
3622     0.138788    0.50372745E+02
3623     0.139788    0.51231879E+02
3624     0.140788    0.50293351E+02
3625     0.141788    0.47113938E+02
3626     0.142788    0.43623591E+02
3627     0.143788    0.33939599E+02
3628     0.144788    0.27317633E+02
3629     0.145788    0.34422089E+02
3630     0.146788    0.44397900E+02
3631     0.147788    0.51105463E+02
3632     0.148788    0.49985051E+02
3633     0.149788    0.48267169E+02
3634     0.150788    0.49661447E+02
3635     0.151788    0.47829465E+02
3636     0.152788    0.47200608E+02
3637     0.153788    0.45794923E+02
3638     0.154788    0.44315147E+02
3639     0.155788    0.41584113E+02
3640     0.156788    0.46335831E+02
3641     0.157788    0.23608678E+02
3642     0.158788    0.21262428E+02
3643     0.159788    0.35446938E+02
3644     0.160788    0.47747065E+02
3645     0.161788    0.46409567E+02
3646     0.162788    0.46428773E+02
3647     0.163788    0.45935157E+02
3648     0.164788    0.46137134E+02
3649     0.165788    0.46113031E+02
3650     0.166788    0.45260964E+02
3651     0.167788    0.43347879E+02
3652     0.168788    0.40301789E+02
3653     0.169788    0.36204207E+02
3654     0.170788    0.33413404E+02
3655     0.171788    0.10883281E+02
3656     0.172788    0.23674735E+02
3657     0.173788    0.42394726E+02
3658     0.174788    0.43079802E+02
3659     0.175788    0.41806897E+02
3660     0.176788    0.40248231E+02
3661     0.177788    0.38519064E+02
3662     0.178788    0.40024074E+02
3663     0.179788    0.39029828E+02
3664     0.180788    0.37854265E+02
3665     0.181788    0.34919711E+02
3666     0.182788    0.35854129E+02
3667     0.183788    0.30347153E+02
3668     0.184788    0.13117597E+02
3669     0.185788    0.47366645E+01
3670     0.186788    0.35264180E+02
3671     0.187788    0.35515542E+02
3672     0.188788    0.34136917E+02
3673     0.189788    0.32731813E+02
3674     0.190788    0.32602363E+02
3675     0.191788    0.31160105E+02
3676     0.192788    0.30983458E+02
3677     0.193788    0.28242519E+02
3678     0.194788    0.26190160E+02
3679     0.195788    0.21067876E+02
3680     0.196788    0.18124177E+02
3681     0.197788    0.10841043E+02
3682     0.198788   -0.17516158E+02
3683     0.199788    0.14610371E+02
3684     0.200788    0.16334579E+02
3685     0.201788    0.14901306E+02
3686     0.202788    0.12884030E+02
3687     0.203788    0.11643654E+02
3688     0.204788    0.11032820E+02
3689     0.205788    0.92690770E+01
3690     0.206788    0.66560798E+01
3691     0.207788    0.40914927E+01
3692     0.208788    0.68201481E+00
3693     0.209788   -0.47274273E+01
3694     0.210788   -0.79290840E+01
3695     0.211788   -0.31149026E+02
3696     0.212788   -0.21768625E+02
3697     0.213788   -0.46753810E+01
3698     0.214788   -0.73446197E+01
3699     0.215788   -0.89176549E+01
3700     0.216788   -0.10369496E+02
3701     0.217788   -0.10799316E+02
3702     0.218788   -0.12057868E+02
3703     0.219788   -0.13265498E+02
3704     0.220788   -0.14383607E+02
3705     0.221788   -0.16435791E+02
3706     0.222788   -0.20187622E+02
3707     0.223788   -0.24460652E+02
3708     0.224788   -0.31485293E+02
3709     0.225788   -0.54348886E+02
3710     0.226788   -0.25304962E+02
3711     0.227788   -0.26505755E+02
3712     0.228788   -0.28639440E+02
3713     0.229788   -0.29644339E+02
3714     0.230788   -0.35151577E+02
3715     0.231788   -0.35073447E+02
3716     0.232788   -0.32149645E+02
3717     0.233788   -0.33304984E+02
3718     0.234788   -0.39588168E+02
3719     0.235788   -0.42147785E+02
3720     0.236788   -0.46967810E+02
3721     0.237788   -0.54693140E+02
3722     0.238788   -0.10984993E+03
3723     0.239788   -0.82578679E+02
3724     0.240788   -0.79524118E+02
3725     0.241788   -0.11979808E+03
3726     0.242788   -0.13606474E+03
3727     0.243788   -0.13019075E+03
3728     0.244788   -0.83507933E+02
3729     0.245788   -0.15798533E+03
3730     0.246788   -0.21905236E+03
3731     0.247788   -0.14114742E+03
3732     0.248788   -0.16857019E+03
3733     0.249788   -0.17022578E+03
3734     0.250788   -0.13701196E+03
3735     0.251788   -0.14413964E+03
3736     0.252788   -0.16366949E+03
3737     0.253788   -0.19228413E+03
3738     0.254788   -0.15403086E+03
3739     0.255788   -0.10427308E+03
3740     0.256788   -0.11137085E+03
3741     0.257788   -0.11379673E+03
3742     0.258788   -0.12225100E+03
3743     0.259788   -0.12415443E+03
3744     0.260788   -0.16664717E+03
3745     0.261788   -0.15295721E+03
3746     0.262788   -0.97612627E+02
3747     0.263788   -0.10733335E+03
3748     0.264788   -0.10635468E+03
3749     0.265788   -0.10425542E+03
3750     0.266788   -0.10734203E+03
3751     0.267788   -0.13010907E+03
3752     0.268788   -0.10696464E+03
3753     0.269788   -0.65018089E+02
3754     0.270788   -0.55006386E+02
3755     0.271788   -0.64078059E+02
3756     0.272788   -0.74608484E+02
3757     0.273788   -0.84469836E+02
3758     0.274788   -0.79734722E+02
3759     0.275788   -0.10880925E+03
3760     0.276788   -0.78156364E+02
3761     0.277788   -0.79827741E+02
3762     0.278788   -0.66521205E+02
3763     0.279788   -0.48216824E+02
3764     0.280788   -0.47457522E+02
3765     0.281788   -0.38330425E+02
3766     0.282788   -0.38678650E+02
3767     0.283788   -0.46948518E+02
3768     0.284788   -0.48023143E+02
3769     0.285788   -0.49213570E+02
3770     0.286788   -0.50895615E+02
3771     0.287788   -0.63051967E+02
3772     0.288788   -0.52171623E+02
3773     0.289788   -0.41703709E+02
3774     0.290788   -0.50200085E+02
3775     0.291788   -0.29671802E+02
3776     0.292788   -0.27888942E+02
3777     0.293788   -0.28560701E+02
3778     0.294788   -0.14893457E+02
3779     0.295788   -0.17922353E+02
3780     0.296788   -0.19080527E+02
3781     0.297788   -0.20402343E+02
3782     0.298788   -0.19716279E+02
3783     0.299788   -0.21533155E+02
3784     0.300788   -0.28943420E+02
3785     0.301788   -0.23578210E+02
3786     0.302788   -0.31508207E+02
3787     0.303788   -0.11962077E+02
3788     0.304788   -0.24307562E+02
3789     0.305788   -0.17100320E+02
3790     0.306788   -0.19089193E+02
3791     0.307788   -0.15272322E+02
3792     0.308788    0.30703015E+01
3793     0.309788    0.49189297E+00
3794     0.310788    0.58640708E+00
3795     0.311788    0.23867577E+01
3796     0.312788    0.27281211E+01
3797     0.313788    0.67210901E+01
3798     0.314788   -0.71160544E+00
3799     0.315788    0.27799103E-01
3800     0.316788    0.34608891E+01
3801     0.317788   -0.74529701E+01
3802     0.318788   -0.10732987E+02
3803     0.319788    0.73726963E+01
3804     0.320788   -0.12303249E+02
3805     0.321788   -0.34770516E+01
3806     0.322788   -0.35885821E+01
3807     0.323788    0.17906922E+02
3808     0.324788    0.16899459E+02
3809     0.325788    0.18745763E+02
3810     0.326788    0.18523719E+02
3811     0.327788    0.18680139E+02
3812     0.328788    0.17563608E+02
3813     0.329788    0.22923953E+02
3814     0.330788    0.13892832E+02
3815     0.331788    0.14734363E+02
3816     0.332788    0.15782506E+02
3817     0.333788    0.17039743E+02
3818     0.334788    0.13982950E+02
3819     0.335788    0.99356719E+01
3820     0.336788    0.71709494E+01
3821     0.337788   -0.25425440E+01
3822     0.338788    0.72051812E+01
3823     0.339788    0.23941682E+02
3824     0.340788    0.27908235E+02
3825     0.341788    0.29442664E+02
3826     0.342788    0.30081418E+02
3827     0.343788    0.27713226E+02
3828     0.344788    0.30789599E+02
3829     0.345788    0.30121489E+02
3830     0.346788    0.31844843E+02
3831     0.347788    0.29517861E+02
3832     0.348788    0.30188176E+02
3833     0.349788    0.31923656E+02
3834     0.350788    0.32718949E+02
3835     0.351788    0.34636275E+02
3836     0.352788    0.35802485E+02
3837     0.353788    0.29108005E+02
